PDSFD_1000_02_FDJ_20CGB01-MW,PDSFD_1000_02_GJ_02_DT2g,PDSFD_1000_02_GJ_02_DT3g,PDSFD_1000_02_GJ_02_Tdc1gs,PDSFD_1000_02_GJ_02_Tdc1gx,PDSFD_1000_02_GJ_02_Tdc2gs,PDSFD_1000_02_GJ_02_Tdc2gx,PDSFD_1000_02_GJ_02_Tdc3gs,PDSFD_1000_02_GJ_02_Tdc3gx,PDSFD_1000_02_GJ_20LAB50CT611,PDSFD_1000_02_GJ_20LAB60CT601,PDSFD_1000_02_GJ_20LCH21ZZ101-ZT,PDSFD_1000_02_GJ_20LCH31ZZ101-ZT,PDSFD_1000_02_GSB_20LAB40CT601,PDSFD_1000_02_GS_20LAB70CT601
774.1376,50.62358,31.51384,-4.83767,8.269587,-1.653305,2.69261,-2.658565,7.955718,198.7284,249.3359,73.85864,71.59114,167.2914,279.52
767.7151,50.42632,31.4192,-4.903211,8.472165,-1.740534,2.642925,-3.159059,8.020269,198.4707,248.6543,73.78082,70.9802,167.1405,278.8981
760.9716,50.19547,31.34168,-4.8655,8.664227,-1.701462,2.610252,-2.619897,8.118939,198.0197,248.2709,73.92272,71.65428,166.8387,278.342
751.1239,50.04453,31.3323,-4.756176,8.779627,-1.616746,2.525969,-2.807043,8.217395,197.8694,247.8874,73.67554,71.1207,166.5369,277.9289
743.4171,49.90589,31.3334,-4.70095,8.883232,-1.525008,2.433746,-3.035436,8.315818,197.5043,247.5039,73.92273,71.07176,166.2998,277.5475
736.6735,49.87349,31.27815,-4.751004,8.986181,-1.62389,2.493511,-2.874265,8.369165,197.2466,247.1417,73.39629,71.1128,165.9692,277.1767
730.5721,49.87649,31.20412,-4.836151,9.088911,-1.786311,2.603939,-2.940371,8.407488,196.86,246.6942,73.17504,70.46401,165.6314,276.6081
729.8229,49.93449,31.18645,-4.624429,9.025491,-1.651993,2.559119,-3.167859,8.396628,196.5163,246.2894,73.4314,70.51611,165.3295,276.2973
731.4285,50.01083,31.18757,-4.452007,8.906687,-1.327256,2.46255,-2.543329,8.369374,196.237,246.2467,73.91814,71.37486,165.0277,276.3821
729.6088,50.14579,31.40763,-4.416002,8.397907,-1.319859,2.443229,-2.916764,8.397079,196.2155,246.3959,73.61755,71.43958,164.6395,276.594
730.5721,50.30207,31.7073,-4.429604,7.915243,-1.456974,2.451998,-2.488142,8.44477,196.0652,246.3959,73.73199,70.83656,164.4239,276.594
730.5721,50.42103,31.85176,-4.677669,7.730825,-1.557643,2.402143,-2.32505,8.31004,196.0652,246.5451,74.03259,71.46484,164.273,276.7423
726.6117,50.33893,31.93485,-4.729897,7.66432,-1.643902,2.329111,-2.181986,8.103189,196.0437,246.2467,73.50769,71.4159,164.2514,276.4456
720.1892,50.13153,31.87605,-4.992393,7.666782,-1.710263,2.270504,-2.63715,7.964983,195.9148,246.2467,72.97516,71.03387,164.122,276.2973
718.2625,49.91021,31.80149,-5.278254,8.14417,-1.774414,2.213499,-2.698115,7.834403,195.8718,245.7992,72.44567,69.39711,164.122,275.8098
718.0485,49.88596,31.6602,-4.973832,8.452064,-1.701565,2.230341,-2.799236,7.829198,195.6141,245.5008,72.56165,69.03737,163.9711,275.4071
717.6202,49.88774,31.5101,-4.761587,8.675857,-1.610623,2.256938,-2.520969,7.758016,195.4637,245.3516,72.93395,69.99207,163.9064,275.2588
716.2288,49.8257,31.55558,-4.78525,8.520854,-1.605709,2.204685,-2.796834,7.659937,195.4637,245.3516,72.48383,69.73324,163.8201,275.2588
714.302,49.75521,31.6269,-4.84007,8.442069,-1.612158,2.142018,-2.81204,7.606866,195.4637,245.2024,72.45483,69.405,163.8201,275.1104
714.0879,49.73963,31.58927,-4.832659,8.50541,-1.661687,2.140256,-2.592793,7.601474,195.3133,245.2024,72.40448,69.39711,163.68,274.962
713.8738,49.74074,31.51849,-4.806307,8.582624,-1.724326,2.157032,-2.810701,7.610593,195.1629,244.904,72.67609,69.5344,163.6692,274.6652
719.1188,49.89374,31.4429,-4.471892,8.37599,-1.473826,2.17495,-2.896936,7.575699,195.0125,244.7548,73.54584,70.28407,163.626,274.6652
725.2737,50.12851,31.36473,-4.190198,8.016515,-1.153531,2.193483,-2.014772,7.517105,194.8836,245.0532,73.9273,71.16489,163.5182,275.0044
732.0707,50.36201,31.71208,-4.051374,7.458253,-1.155352,2.17101,-2.181758,7.567211,195.1629,245.714,73.8327,71.50589,163.3672,275.7675
728.7524,50.59505,32.18471,-4.6224,6.728145,-1.328704,2.133626,-2.143989,7.656845,195.4637,246.0975,73.35052,71.82162,163.2163,276.0748
727.2539,50.51548,32.2469,-4.755127,6.595825,-1.534918,2.165657,-2.625246,7.552915,195.6141,246.1828,73.0011,70.19409,163.3672,276.0006
726.6117,50.37339,32.24636,-4.691079,6.89254,-1.707791,2.21157,-2.725116,7.410273,195.7644,246.0975,73.10486,70.04889,163.5182,275.9794
724.3638,50.22753,32.08548,-4.615064,7.218271,-1.660375,2.230875,-2.610471,7.262573,195.6141,245.7992,73.60382,70.74499,163.777,275.7039
725.0596,50.08017,31.86122,-4.558824,7.507101,-1.525869,2.239659,-2.7973,7.112873,195.6141,245.65,73.4375,70.44822,163.7123,275.7039
731.6425,50.30837,31.89874,-4.464572,7.318011,-1.39753,2.196247,-2.478392,7.21844,195.4637,245.7992,74.34082,70.97388,163.8201,275.9461
734.6932,50.69753,32.04844,-4.354031,6.681562,-1.422677,2.130465,-2.132679,7.433407,195.6141,246.4598,74.24622,72.13577,163.6692,276.6258
731.4285,50.82867,32.09564,-4.727378,6.428818,-1.670852,2.196907,-2.187936,7.449904,195.7644,246.6942,73.98834,72.13734,163.6692,276.8907
731.0003,50.67891,32.09534,-4.918882,6.459892,-1.716255,2.319049,-2.163158,7.374426,195.7644,246.4598,73.86626,71.8374,163.6692,276.594
735.1214,50.63107,32.09506,-4.721754,6.527432,-1.643292,2.30628,-2.115152,7.29938,195.7644,246.4172,73.99291,71.47905,163.8201,276.7423
737.5833,50.63046,32.09479,-4.675229,6.453471,-1.554715,2.231706,-2.223903,7.224534,195.9148,246.5024,74.18517,72.07104,163.8201,276.7423
742.3466,50.72807,32.14421,-4.611845,6.268226,-1.468523,2.194535,-2.18292,7.193194,195.9148,246.8434,73.99749,71.83109,163.9711,276.8876
745.1296,50.87481,32.21848,-4.540032,6.027339,-1.383521,2.176065,-2.150493,7.183608,196.1941,247.1417,73.91205,72.26994,163.9711,277.3356
744.9691,50.82924,32.24409,-4.667553,6.110567,-1.433779,2.205931,-2.152085,7.125371,196.3659,247.2908,73.91205,71.54378,164.122,277.484
745.3972,50.68012,32.2435,-4.793265,6.301833,-1.529122,2.25191,-2.537464,7.040938,196.5163,247.2908,73.97155,71.38275,164.122,277.3356
748.0732,50.62507,32.19795,-4.821359,6.448493,-1.548321,2.263477,-2.287497,7.03782,196.5163,247.1417,73.68927,70.94704,164.4239,277.1873
746.0394,50.62449,32.12638,-4.792939,6.569328,-1.523438,2.255122,-2.259253,7.08178,196.6666,247.2908,73.67401,71.36065,164.5749,277.3356
744.7015,50.54684,32.05264,-4.753675,6.691138,-1.508244,2.246523,-2.350614,7.093062,196.817,247.2482,73.52295,70.63133,164.7258,277.1873
744.0592,50.39709,31.97688,-4.704265,6.831772,-1.502114,2.237695,-2.409113,7.073775,196.817,247.1417,73.69537,70.83024,164.8767,277.039
743.9522,50.32502,31.90174,-4.678171,6.98466,-1.473862,2.271951,-2.692012,7.098186,196.817,246.9926,73.48938,70.61239,164.8767,277.039
744.2733,50.32561,31.82718,-4.673887,7.125553,-1.424915,2.34651,-2.605013,7.163476,196.817,246.9926,73.73047,70.63764,164.8767,277.039
742.3466,50.32618,31.75598,-4.686572,7.229647,-1.453276,2.387775,-2.828737,7.225821,196.6666,246.9926,73.48328,71.46169,164.8767,277.039
739.7776,50.32673,31.68814,-4.716227,7.296941,-1.558946,2.395746,-2.603397,7.28522,196.6666,246.8434,73.42376,71.03703,164.8767,276.7423
738.4396,50.3273,31.63961,-4.72578,7.347262,-1.585569,2.384454,-2.528526,7.327789,196.5163,246.8221,73.59772,70.84602,164.8767,276.594
737.1552,50.32793,31.63993,-4.684488,7.35465,-1.565349,2.324435,-2.57779,7.393122,196.5163,246.6516,73.60381,70.60451,164.7258,276.488
739.1354,50.35416,31.69273,-4.575129,7.289874,-1.517672,2.260172,-2.603397,7.482094,196.3659,246.5451,73.57788,71.01493,164.7258,276.594
744.0592,50.42462,31.83619,-4.475549,7.100451,-1.387642,2.188579,-2.588141,7.491271,196.3659,246.8434,73.91968,71.21068,164.5964,276.6788
744.0592,50.47629,31.94141,-4.473941,6.791061,-1.319962,2.17117,-2.423601,7.48059,196.5163,247.0778,73.69384,71.11122,164.5749,277.039
742.1325,50.47629,31.94141,-4.55059,6.791061,-1.423742,2.302763,-2.505839,7.4153,196.5163,246.9926,73.84033,71.04966,164.4239,277.039
740.3663,50.43931,31.9227,-4.622126,6.844773,-1.503191,2.38501,-2.75593,7.347621,196.5163,246.8434,73.32306,71.02914,164.6072,276.8907
738.2255,50.29139,31.84785,-4.637744,7.059619,-1.509646,2.319213,-2.497912,7.272775,196.5163,246.8434,73.58703,70.79708,164.7258,276.7423
737.5298,50.17811,31.79053,-4.646629,7.24078,-1.523781,2.270715,-2.768842,7.232032,196.5163,246.6942,73.46191,71.35434,164.7258,276.594
736.8876,50.17865,31.79081,-4.633391,7.311262,-1.563152,2.279055,-2.68647,7.303342,196.3659,246.6516,73.37494,70.87759,164.7258,276.4456
734.051,50.17921,31.78191,-4.614305,7.374383,-1.583538,2.2875,-2.977155,7.366333,196.237,246.5451,73.70148,71.01177,164.7258,276.2973
734.8538,50.17985,31.70345,-4.550943,7.381787,-1.460183,2.296735,-2.532365,7.366333,196.3015,246.3959,73.33984,71.09228,164.5749,276.2973
736.0313,50.18036,31.66944,-4.50108,7.374856,-1.363577,2.304123,-2.509428,7.395083,196.2155,246.5451,73.54736,70.67237,164.5749,276.2973
736.6735,50.18036,31.81319,-4.50521,7.31058,-1.373963,2.304123,-2.472337,7.538836,196.2155,246.5451,73.78997,71.37644,164.4239,276.3821
737.5833,50.18769,31.94254,-4.509476,7.237937,-1.384425,2.296666,-2.627521,7.6542,196.2155,246.4172,73.35358,70.81602,164.4239,276.2973
740.2058,50.26107,31.94226,-4.514956,7.090001,-1.395579,2.2221,-2.147411,7.514071,196.2155,246.5451,73.61603,71.22488,164.4239,276.5516
740.848,50.33444,31.94821,-4.516566,6.942065,-1.404091,2.153018,-2.361112,7.38562,196.2585,246.7369,73.46343,70.67553,164.3161,276.594
744.2733,50.40781,32.02277,-4.475601,6.794143,-1.383548,2.144256,-2.28853,7.38562,196.3659,246.8434,73.52142,70.73867,164.4239,276.8695
745.0226,50.47629,32.08284,-4.443936,6.660334,-1.366648,2.144436,-2.446889,7.376112,196.5163,246.9286,73.71216,71.70638,164.4239,276.9543
742.7748,50.47629,31.94022,-4.542461,6.724103,-1.400738,2.269813,-2.383113,7.233492,196.5163,246.9926,73.42986,71.24857,164.5749,277.039
744.2733,50.47629,31.7976,-4.640987,6.787873,-1.434828,2.39519,-2.531727,7.090871,196.6022,246.9926,73.50005,71.27541,164.6611,277.039
743.8452,50.40545,31.86131,-4.658082,6.85464,-1.402541,2.330621,-2.466892,7.145759,196.6666,246.9926,73.91967,71.13332,164.7258,277.039
742.7748,50.33088,31.93587,-4.670891,6.921564,-1.366761,2.256054,-2.619019,7.211041,196.6666,246.9926,73.48327,71.19489,164.8336,277.039
741.4902,50.32591,31.8704,-4.670896,6.989023,-1.448619,2.313013,-2.62668,7.206399,196.6666,246.9926,73.41309,70.74657,164.7258,276.926
740.4199,50.32591,31.79493,-4.669986,7.05652,-1.538879,2.379365,-2.610467,7.196764,196.6666,246.9926,73.47107,70.8539,164.7474,276.8907
740.4199,50.25327,31.8634,-4.681854,7.133659,-1.549906,2.319167,-2.724783,7.269622,196.6666,246.8434,73.42377,71.04966,164.8767,276.7423
739.4565,50.17675,31.9396,-4.694483,7.211422,-1.555149,2.250133,-2.877191,7.347061,196.5163,246.8434,73.38256,71.03072,164.7258,276.7423
738.8678,50.17736,31.86503,-4.698135,7.285376,-1.553111,2.193105,-2.762064,7.347061,196.5163,246.6942,73.65722,70.77024,164.7258,276.594
737.5298,50.17798,31.79047,-4.701787,7.359329,-1.551073,2.136078,-2.788478,7.347061,196.4948,246.7155,73.30475,71.0023,164.7258,276.594
739.7241,50.25253,31.79076,-4.607436,7.29239,-1.46838,2.14484,-2.48376,7.421907,196.5163,246.5451,73.46344,70.92811,164.7042,276.594
741.9185,50.32708,31.79106,-4.513085,7.225451,-1.385687,2.153602,-2.465865,7.496754,196.4733,246.6942,73.82507,71.3717,164.5749,276.594
741.9185,50.32776,31.86146,-4.561544,7.091302,-1.379614,2.207607,-2.520377,7.436347,196.5163,246.8434,73.5733,71.18542,164.5749,276.7423
741.7043,50.32719,31.93305,-4.612423,6.956015,-1.37484,2.262378,-2.174216,7.373648,196.5163,246.9073,74.11652,71.13648,164.5749,276.8907
740.848,50.39246,31.87529,-4.610058,6.874892,-1.49031,2.268768,-2.306011,7.300219,196.5163,246.9926,73.46038,71.28803,164.7258,276.8907
740.2058,50.46643,31.80045,-4.60066,6.800924,-1.621662,2.268768,-2.487878,7.225373,196.5163,246.9926,73.50006,70.89338,164.7258,276.7423
739.1354,50.40512,31.79047,-4.620008,6.862225,-1.59565,2.268768,-2.914765,7.215393,196.5163,246.8434,73.70147,71.0686,164.7042,276.7423
738.8678,50.32342,31.79421,-4.643408,6.947275,-1.547111,2.268768,-2.593027,7.219135,196.5163,246.8434,73.37646,71.2233,164.7258,276.7423
738.8678,50.24947,31.86905,-4.659798,7.088153,-1.530553,2.268768,-2.570689,7.293982,196.5163,246.8434,73.73199,70.84286,164.7042,276.6364
736.6735,50.178,31.93638,-4.673891,7.226821,-1.512423,2.269063,-2.777853,7.363817,196.5163,246.6942,73.31543,70.96915,164.5749,276.594
738.0115,50.17858,31.78574,-4.621366,7.301414,-1.448717,2.27789,-2.721719,7.288347,196.5163,246.5451,73.33832,70.38351,164.6827,276.594
738.8678,50.17912,31.6451,-4.570612,7.368823,-1.389,2.283938,-2.783531,7.217888,196.3659,246.6942,73.6557,70.87443,164.5749,276.594
739.51,50.17854,31.7945,-4.571229,7.227923,-1.444987,2.209387,-2.690046,7.292734,196.3659,246.5451,73.40088,70.9802,164.5749,276.594
741.7043,50.17915,31.94022,-4.57249,7.088138,-1.500376,2.136078,-2.525194,7.365145,196.3874,246.6942,73.64959,71.0686,164.5749,276.594
741.2762,50.24961,31.86891,-4.611771,7.014185,-1.520413,2.136078,-2.543627,7.293834,196.5163,246.8434,73.32458,71.06229,164.6827,276.7423
740.848,50.32007,31.7976,-4.651053,6.940231,-1.54045,2.136078,-2.573519,7.222524,196.5163,246.8434,73.23303,70.80971,164.618,276.7423
741.0621,50.32712,31.79047,-4.602027,6.940231,-1.502714,2.195295,-2.399146,7.215393,196.5163,246.8434,73.72284,70.59502,164.7258,276.7423
743.203,50.32712,31.79047,-4.553,6.940231,-1.464978,2.261092,-2.241043,7.215393,196.5163,246.8434,73.28491,71.2233,164.7258,276.7423
744.7015,50.32656,31.86038,-4.633635,6.867028,-1.473464,2.194973,-2.567423,7.215393,196.5163,246.8434,73.79608,70.56976,164.7258,276.9648
743.4171,50.32592,31.93952,-4.728258,6.807562,-1.500641,2.123617,-2.915652,7.220577,196.6666,246.9926,73.25286,70.85864,164.7258,277.039
740.6339,50.25318,31.94084,-4.840408,7.005576,-1.666266,2.186305,-2.649727,7.282782,196.6666,246.9926,73.03466,71.05439,164.7258,277.039
736.2454,50.17921,31.94084,-5.042439,7.203589,-1.839009,2.248994,-2.955591,7.344988,196.6666,246.8434,72.9599,69.96208,164.7258,276.7423
734.2115,50.10273,31.78918,-4.872641,7.442411,-1.758988,2.201992,-3.085772,7.347061,196.5163,246.5451,72.93243,70.12307,164.7258,276.2973
736.4594,50.03362,31.64013,-4.699171,7.654403,-1.670365,2.154176,-2.845375,7.347528,196.3659,246.3959,73.19794,70.23198,164.7258,276.1701
738.3861,50.10638,31.64041,-4.699519,7.589083,-1.589221,2.16274,-2.767053,7.356853,196.2155,246.3959,73.0957,70.69921,164.5749,276.2973
738.6537,50.17915,31.64068,-4.632054,7.523763,-1.508077,2.171305,-2.688731,7.366178,196.2155,246.5451,73.60839,70.96283,164.5749,276.2973
737.1016,50.17976,31.78883,-4.720596,7.316618,-1.504938,2.162745,-2.486468,7.440545,196.3659,246.5451,73.31847,70.78288,164.4886,276.4456
737.1017,50.17915,31.93949,-4.812549,7.107069,-1.503121,2.153895,-2.564304,7.516015,196.3659,246.5451,73.15369,70.40561,164.4239,276.5728
735.389,50.107,31.79508,-4.821869,7.249041,-1.528112,2.227071,-2.63468,7.37948,196.3659,246.5451,73.35968,70.75604,164.5749,276.4456
735.603,50.03363,31.64567,-4.829788,7.39697,-1.553558,2.301637,-2.707864,7.239351,196.2155,246.2894,73.0545,70.66133,164.5749,276.2973
734.9073,50.03119,31.721,-4.788176,7.401901,-1.593279,2.233525,-2.765391,7.314997,196.2155,246.2681,73.53058,70.68658,164.5533,276.149
735.389,50.04184,31.78097,-4.753206,7.382773,-1.627461,2.172701,-2.839753,7.37629,196.0652,246.2467,73.2254,70.87443,164.4239,276.149
734.6397,50.11288,31.70993,-4.765552,7.255256,-1.627461,2.181056,-2.426248,7.314092,196.0652,246.2467,73.35663,70.88706,164.4239,276.149
734.6932,50.18153,31.64377,-4.779233,7.129502,-1.628608,2.186627,-2.432562,7.253967,196.0652,246.2467,73.29406,70.16568,164.4239,276.149
733.7834,50.18093,31.71895,-4.831634,7.054917,-1.663015,2.111447,-2.571392,7.253967,196.1941,246.2467,73.04077,70.59029,164.4239,276.2549
732.713,50.17543,31.79163,-4.886745,6.992211,-1.704187,2.040966,-2.708493,7.256144,196.2155,246.3959,72.78137,70.24618,164.5317,276.2973
730.3046,50.02748,31.79163,-4.997364,7.273997,-1.936663,2.106755,-2.826703,7.321426,196.2155,246.3533,72.56012,69.34346,164.4239,276.2019
725.9694,49.88202,31.78914,-5.057633,7.552975,-1.882532,2.170644,-3.100202,7.384532,196.1941,246.0975,72.48535,69.67642,164.4239,275.9794
722.6511,49.88321,31.64001,-5.089597,7.666268,-1.953927,2.122416,-2.970837,7.31925,195.9148,245.9484,72.72034,69.63855,164.4239,275.7039
721.0455,49.88438,31.49089,-5.121561,7.849442,-2.025322,2.074188,-3.068634,7.253967,195.9148,245.65,72.17712,69.33399,164.2227,275.4071
721.3131,49.88563,31.57025,-5.067973,7.934697,-1.939128,2.092682,-3.270509,7.421548,195.6141,245.5008,72.66845,69.34031,164.122,275.2588
718.9048,49.8806,31.6493,-5.016066,8.014035,-1.856951,2.104848,-3.005637,7.582259,195.6141,245.5008,72.33734,69.86423,163.9711,275.2588
716.5499,49.8066,31.72505,-4.982642,8.028287,-1.818981,2.047414,-2.98395,7.667387,195.4637,245.3942,72.18018,69.40343,163.8201,275.1104
714.5161,49.73265,31.7945,-4.96471,8.053682,-1.794328,1.995499,-2.943609,7.740781,195.4637,245.2024,72.06116,68.99319,163.6692,274.962
711.4655,49.65924,31.7948,-5.117193,8.20165,-1.916163,2.004291,-2.941575,7.685085,195.4637,245.2024,71.91925,68.7045,163.6692,274.8136
708.6289,49.59085,31.78016,-5.252297,8.345628,-2.028467,2.014259,-2.94129,7.6244,195.3133,244.8401,72.02759,68.6414,163.5182,274.485
706.1669,49.5926,31.55643,-5.144101,8.433768,-2.007338,2.040696,-2.965501,7.493865,195.1629,244.6056,71.8399,68.74393,163.5182,274.22
705.5247,49.5943,31.34764,-5.039759,8.511166,-1.982632,2.062965,-2.987259,7.374081,194.8621,244.3711,72.0932,68.96322,163.4535,274.0716
707.2908,49.59488,31.42278,-5.008638,8.384444,-1.889939,2.006036,-2.962412,7.458536,194.8406,244.3071,72.16187,69.13203,163.3672,273.9656
707.5049,49.59283,31.49806,-4.982088,8.2582,-1.801416,1.948678,-2.953199,7.538207,194.7117,244.3071,72.40601,69.17779,163.1085,274.0716
705.3106,49.51429,31.57751,-5.088122,8.145768,-1.833817,1.878889,-2.977877,7.479132,194.6043,244.3071,72.07946,69.4413,163.0653,273.9232
699.8516,49.43652,31.62649,-5.267802,8.162023,-1.873338,1.82076,-3.058975,7.419231,194.5613,244.1579,71.77429,68.80546,163.0653,273.8384
698.5135,49.36367,31.47733,-5.20289,8.317125,-1.959131,1.83842,-3.163738,7.353972,194.4969,243.8595,71.78191,68.71081,163.0653,273.3719
699.1558,49.30802,31.35435,-5.124653,8.430721,-2.003352,1.847381,-3.229949,7.30618,194.2605,243.7102,71.9162,68.90169,163.0653,273.1811
701.7783,49.38261,31.42947,-4.945526,8.230054,-1.76996,1.790482,-3.004279,7.390643,194.1101,243.561,72.4823,69.39554,162.9144,273.2659
702.9022,49.46454,31.50457,-4.799082,8.032903,-1.707689,1.745847,-2.893441,7.461097,194.2605,243.8595,72.30682,69.57385,162.7634,273.4779
701.6177,49.61255,31.57944,-4.946786,7.867397,-1.848189,1.811591,-2.918271,7.405469,194.2605,243.8595,72.0871,69.52493,162.7418,273.6263
700.0657,49.74826,31.64809,-5.080067,7.622307,-1.976769,1.878124,-2.905382,7.355285,194.2605,244.0087,72.12829,69.26141,162.6124,273.5839
698.9952,49.74884,31.64838,-4.958796,7.69693,-1.974236,1.953327,-3.293743,7.364982,194.2605,243.8595,71.8811,69.08154,162.6124,273.3931
701.7783,49.74937,31.64864,-4.856917,7.759762,-1.966594,2.016784,-3.274753,7.368434,194.2605,243.8595,72.27325,69.0847,162.5261,273.3931
700.4938,49.74937,31.64864,-4.968354,7.692883,-1.902755,1.95104,-2.442934,7.303189,194.2605,243.8595,72.21985,69.23301,162.4614,273.4779
701.1361,49.74934,31.6586,-5.068347,7.625529,-1.842111,1.884707,-2.848205,7.242936,194.1745,243.8595,72.10846,69.06419,162.4614,273.6263
703.2769,49.74876,31.80804,-5.008134,7.551523,-1.826176,1.810125,-2.842973,7.25256,194.2605,243.9874,72.29156,68.95376,162.4399,273.6263
704.8824,49.75191,31.95001,-4.951942,7.477517,-1.810439,1.74256,-2.836532,7.261703,194.2605,244.0087,72.44568,69.55018,162.3105,273.7747
705.0966,49.82591,31.95001,-4.972137,7.403518,-1.798446,1.808304,-2.807127,7.261703,194.2605,244.1579,72.18627,69.37502,162.3105,273.9232
703.8121,49.89742,31.95265,-4.994494,7.331734,-1.792646,1.871544,-2.644958,7.258963,194.2605,244.3071,72.29462,69.23932,162.3105,273.9232
703.3839,49.89679,32.03182,-5.079552,7.324185,-1.966423,1.862156,-2.953782,7.176737,194.4109,244.3071,72.10999,69.34348,162.3105,273.9232
702.474,49.88692,32.08145,-5.150447,7.336442,-2.109663,1.855143,-3.009542,7.12892,194.4109,244.1579,71.94672,68.84962,162.4614,273.9232
701.3502,49.81698,31.93906,-5.129289,7.47744,-2.054415,1.86357,-2.989271,7.11975,194.325,244.094,72.14813,68.684,162.4614,273.6899
702.2064,49.74945,31.79904,-5.106697,7.614856,-2.000133,1.870761,-2.967776,7.110733,194.2605,244.0087,72.11761,69.11783,162.4614,273.6263
702.474,49.82345,31.79904,-4.999559,7.540857,-2.002903,1.805017,-2.856522,7.110733,194.2605,243.966,71.94977,68.96794,162.4614,273.6263
705.0965,49.89745,31.79904,-4.892421,7.466858,-2.005674,1.739273,-2.707401,7.110733,194.2605,244.0513,72.47009,69.56754,162.483,273.6263
707.5049,49.89674,31.79876,-4.928172,7.389006,-1.883065,1.729967,-2.717778,7.031966,194.2605,244.1579,72.14813,69.09259,162.6124,273.9232
706.5951,49.89619,31.79847,-4.985254,7.317045,-1.789027,1.731742,-2.664481,6.958953,194.4109,244.3711,72.40143,69.11468,162.6124,274.0716
704.2402,49.8956,31.79818,-5.25864,7.309873,-2.009274,1.855422,-2.931462,6.949241,194.5613,244.4564,71.56067,68.61932,162.6124,274.22
699.2093,49.87045,31.78546,-5.32889,7.347517,-2.279787,1.964053,-2.944599,6.944974,194.6258,244.3071,71.45081,68.08625,162.7634,273.9232
695.677,49.57504,31.63602,-5.384272,7.866102,-2.259644,1.907139,-3.228345,7.000601,194.5613,243.8808,71.44469,68.21399,162.9144,273.6263
694.1249,49.29939,31.48659,-5.420666,8.324652,-2.230474,1.850816,-3.39046,7.052521,194.4109,243.6036,71.14867,67.70786,162.9144,273.1811
694.6066,49.30056,31.33742,-5.195416,8.405763,-2.074908,1.802762,-3.296741,7.052521,194.2605,243.4117,71.94518,68.49471,162.9144,272.8842
695.0348,49.30537,31.2032,-5.057018,8.467034,-1.927234,1.753824,-3.061288,7.060007,194.1101,243.4117,71.62781,68.59882,162.7634,273.0326
696.2122,49.37936,31.35293,-5.049734,8.162463,-1.929505,1.688087,-3.125525,7.209738,194.1101,243.561,72.05658,68.74237,162.6124,273.0326
694.5531,49.44843,31.50019,-5.047133,7.931667,-1.93359,1.627049,-2.999631,7.355124,194.1101,243.561,71.68427,68.60355,162.4614,273.1811
690.8602,49.37439,31.57595,-5.180352,8.013476,-1.990273,1.70226,-3.222142,7.374517,194.1101,243.561,71.64764,68.75024,162.3752,273.0326
689.094,49.30533,31.64671,-5.301813,8.092798,-2.042852,1.773363,-3.43168,7.393586,193.9597,243.2625,71.91925,68.81966,162.3105,272.87
690.8602,49.38049,31.5724,-5.08232,8.09994,-1.976426,1.725339,-3.265023,7.40321,193.8092,243.1132,71.79718,68.69976,162.1595,272.5872
693.4291,49.45568,31.50195,-4.866726,8.10085,-1.909988,1.676808,-2.92897,7.411699,193.7663,243.1132,72.43042,69.60541,162.1595,272.6297
694.8207,49.53295,31.6592,-4.881199,7.734018,-1.842873,1.598327,-2.793296,7.353185,193.6588,243.2625,72.28241,69.53755,162.0085,272.8629
694.8207,49.60249,31.80072,-4.923517,7.410557,-1.805666,1.547414,-3.123837,7.293999,193.8092,243.561,72.4823,69.56754,162.0085,273.0326
690.432,49.60249,31.80072,-5.216444,7.477428,-2.037634,1.744608,-3.033588,7.228769,193.8092,243.561,71.55914,68.7392,161.8575,273.1811
686.2574,49.59079,31.7948,-5.474615,7.568321,-2.265054,1.915635,-3.065742,7.168976,193.8092,243.2625,71.24634,67.77092,162.0085,272.8842
686.6856,49.45031,31.72373,-5.350489,7.916089,-2.194859,1.798822,-3.307107,7.168976,193.8092,243.0919,71.16699,67.45407,162.0301,272.5872
688.6123,49.30983,31.65267,-5.226362,8.245238,-2.124663,1.68201,-3.238554,7.168976,193.7663,242.964,71.68578,67.88285,162.0625,272.5872
689.5756,49.37728,31.6503,-5.176726,8.118886,-2.060954,1.614048,-3.198435,7.168976,193.6158,243.0066,71.77734,68.6067,162.0085,272.5872
689.7362,49.4519,31.6503,-5.13478,7.976827,-1.997469,1.547772,-3.156073,7.168976,193.5299,243.1132,71.57593,68.4127,162.0085,272.7357
688.4518,49.45383,31.7224,-5.203343,7.83591,-2.110977,1.536998,-2.993895,7.105921,193.7233,243.1985,71.5744,68.1651,161.9222,272.8417
686.0434,49.45326,31.79699,-5.275716,7.695032,-2.230588,1.528138,-3.237427,7.040691,193.6588,243.2625,71.25397,67.55495,162.0085,272.7357
685.8293,49.30585,31.72616,-5.280931,7.976761,-2.205153,1.536551,-3.160032,7.03743,193.6588,242.8787,71.58813,67.7646,162.0085,272.5024
683.7955,49.15593,31.64502,-5.281069,8.273446,-2.172161,1.54849,-3.377279,7.03743,193.5084,242.8147,71.24634,68.04841,162.0085,272.2903
682.1364,49.15714,31.48668,-5.236516,8.358853,-2.141376,1.636301,-3.231173,7.03743,193.5084,242.5588,71.54999,68.40955,162.0085,272.0358
