JT_KFFD_630_01_0100001_1DCSOPC_AI02154,JT_KFFD_630_01_0601212_1DCSOPC_AI01064,JT_KFFD_630_01_0603201_1DCSOPC_AI01116,JT_KFFD_630_01_0603202_1DCSOPC_AI01143,JT_KFFD_630_01_0603203_1DCSOPC_AI01144,JT_KFFD_630_01_0603205_1DCSOPC_AI01131,JT_KFFD_630_01_0603207_1DCSOPC_AI01141,JT_KFFD_630_01_0603209_1DCSOPC_AI01126,JT_KFFD_630_01_0603235_1DCSOPC_AI01129
316.1964,20.6911,336.3419,1.249371,1.404724,57.81287,52.34805,55.49539,61.1557
315.9566,20.56976,336.5301,1.254349,1.379662,57.78751,52.34859,55.47583,60.9726
315.9566,20.50361,339.1628,1.234412,1.389694,57.77335,52.35263,55.45951,61.33633
317.3956,20.32523,340.271,1.269824,1.389694,57.7897,52.33379,55.44821,61.31439
316.9159,20.12683,341.6687,1.268539,1.429787,57.76328,52.32339,55.4471,61.59393
314.474,20.18286,342.8574,1.26503,1.409721,57.76389,52.31314,55.44327,61.7157
314.8713,20.27386,342.2623,1.269417,1.394691,57.74936,52.29236,55.42825,61.64093
315.6659,20.68846,343.7565,1.269417,1.414719,57.73746,52.2988,55.42908,61.68409
314.0452,21.40326,342.1097,1.264381,1.409721,57.72726,52.28973,55.43085,61.91711
314.6619,21.98163,341.6781,1.274414,1.394691,57.72607,52.30243,55.43005,61.4236
316.1964,22.66519,342.3131,1.242892,1.400337,57.70676,52.30368,55.40222,61.57328
316.1964,23.44373,341.6061,1.269417,1.429787,57.71423,52.29034,55.40457,61.28998
314.7065,23.70074,341.2476,1.279411,1.419754,57.71155,52.286,55.39584,61.37891
314.4667,23.73126,341.6061,1.274414,1.389694,57.70776,52.28558,55.40973,61.23772
314.7065,23.34369,342.9413,1.264381,1.429787,57.7052,52.29391,55.39059,61.64042
315.724,22.79709,341.2487,1.244354,1.403285,57.69034,52.29625,55.41003,61.74512
314.4616,22.68442,342.3615,1.244354,1.399689,57.70398,52.29507,55.40918,61.98273
315.724,22.55673,341.6061,1.284447,1.414719,57.67978,52.29416,55.39597,61.62415
314.1881,22.35486,341.4154,1.244354,1.414719,57.68286,52.29611,55.38849,61.26149
315.4842,22.46716,342.162,1.249371,1.415367,57.67667,52.28424,55.39609,61.54436
312.3736,22.86038,341.1778,1.254349,1.413296,57.67014,52.27414,55.37451,61.48682
313.5713,22.84344,340.2654,1.226578,1.384659,57.66663,52.28718,55.37756,61.15973
315.4842,22.66671,339.4651,1.252324,1.384659,57.66953,52.27807,55.40558,60.80655
315.2444,22.34476,340.1871,1.24644,1.414719,57.65594,52.27048,55.38641,60.98887
312.0829,22.01468,337.1624,1.259995,1.390305,57.65836,52.27075,55.35672,60.41454
312.5553,21.32364,336.3419,1.219292,1.394691,57.65775,52.26779,55.36227,60.18677
313.8126,21.07797,334.5871,1.259384,1.394691,57.64948,52.25333,55.35565,59.97772
314.0452,21.13791,333.6283,1.224302,1.354599,57.64096,52.24603,55.3605,59.76105
314.0452,20.50897,333.3359,1.194229,1.354599,57.63876,52.25177,55.36896,59.78546
312.8533,19.9828,332.5882,1.234322,1.388964,57.64743,52.23846,55.34927,59.66034
311.843,19.49432,329.1702,1.25,1.353346,57.64978,52.24332,55.34494,58.52509
311.4215,19.12747,328.0258,1.209278,1.350212,57.62933,52.24866,55.34845,58.53271
312.6134,18.87567,328.1326,1.21261,1.359596,57.63211,52.23724,55.35046,58.55865
310.3701,18.93182,328.3234,1.222155,1.369629,57.63965,52.22336,55.3544,58.53271
311.4215,18.92407,324.7495,1.199245,1.337422,57.61948,52.24142,55.33591,57.65533
311.4215,18.93143,323.8144,1.201127,1.324539,57.62592,52.23102,55.35077,57.68127
311.4911,19.31598,323.8144,1.208651,1.339569,57.61935,52.2131,55.35394,57.63092
310.702,19.81363,324.0662,1.209278,1.339569,57.633,52.21307,55.34439,57.68411
309.9898,20.21821,321.8536,1.207128,1.349602,57.63052,52.21085,55.35422,57.10449
309.5101,20.57672,320.8084,1.196379,1.309509,57.6445,52.23267,55.36685,57.00378
309.5101,20.83905,320.7005,1.200679,1.304474,57.64838,52.22119,55.36981,56.97937
310.2296,20.80276,321.312,1.209583,1.329536,57.65137,52.22427,55.37106,57.00378
311.4215,20.87683,321.7878,1.209278,1.314507,57.64954,52.22586,55.36792,57.07217
311.1817,20.55313,321.5904,1.179199,1.329536,57.66629,52.2359,55.37531,57.23038
311.1817,20.47522,320.7027,1.179199,1.314507,57.65149,52.24142,55.37662,57.23376
311.6613,20.66905,320.5566,1.204262,1.324539,57.66397,52.2373,55.36963,57.18765
310.702,20.65097,321.1681,1.224308,1.32515,57.67053,52.23978,55.38345,57.20694
310.7602,20.71939,321.312,1.219292,1.294441,57.66809,52.23761,55.3735,57.26013
310.702,20.75155,321.7297,1.224308,1.334534,57.67151,52.24362,55.36768,57.70569
310.702,21.1412,322.5632,1.224308,1.329536,57.66119,52.24277,55.38208,58.29061
309.9316,21.3909,323.6008,1.224308,1.369629,57.66568,52.23267,55.38034,58.81915
311.1817,21.41705,327.6489,1.214275,1.359596,57.6655,52.23666,55.37827,59.08142
311.8524,21.78793,328.5751,1.239338,1.374626,57.65463,52.24234,55.3783,60.16735
312.141,22.16342,332.6242,1.236474,1.389694,57.65347,52.26523,55.38525,60.45205
312.8533,22.48618,334.5132,1.259384,1.39313,57.6767,52.27301,55.37863,60.44312
313.173,22.54373,339.3608,1.254349,1.374626,57.66995,52.27927,55.38943,61.70197
316.1964,22.54874,339.3326,1.284447,1.414719,57.66537,52.27267,55.37564,61.47156
316.266,23.18573,342.1078,1.244354,1.404724,57.67242,52.27347,55.36841,62.13531
314.285,23.61364,342.9399,1.254349,1.399689,57.65195,52.28473,55.37079,61.93709
316.1383,23.96588,341.3544,1.279411,1.39904,57.6676,52.27689,55.37888,62.21771
315.5849,23.84344,342.9653,1.250787,1.404724,57.66962,52.27188,55.37326,62.2576
313.0931,24.20435,341.9636,1.275117,1.404724,57.67334,52.28561,55.37808,62.03788
313.0931,24.42522,344.6121,1.252835,1.399689,57.65015,52.28992,55.37021,62.59308
313.0931,24.33234,344.1511,1.289444,1.434054,57.63858,52.28568,55.37762,62.57542
310.9419,24.31903,345.1157,1.244354,1.399689,57.64575,52.28412,55.36899,62.54272
310.1834,24.44525,344.3174,1.279411,1.409271,57.62167,52.29633,55.37048,62.55785
310.7602,24.22794,342.2895,1.274414,1.42977,57.62061,52.29318,55.36957,62.27831
311.3779,24.15186,341.5004,1.234322,1.398261,57.6413,52.28668,55.36844,61.84213
310.9419,24.01468,340.0672,1.239338,1.394691,57.63593,52.29672,55.37027,61.82534
310.9419,23.88773,340.9459,1.279411,1.394691,57.63864,52.29483,55.34775,61.53814
309.9898,23.5498,337.9707,1.239338,1.404724,57.62173,52.28519,55.37265,60.75439
310.1601,22.7717,336.4138,1.229324,1.393961,57.62326,52.28668,55.35553,60.73129
311.1817,22.53098,335.0906,1.219292,1.359596,57.61884,52.29367,55.36374,60.10284
309.9898,22.08868,334.343,1.249371,1.394691,57.61417,52.28152,55.36853,60.01129
310.1715,22.04678,333.3359,1.204262,1.354599,57.62259,52.28455,55.36377,59.80225
309.5589,22.04383,333.2302,1.229324,1.374626,57.60809,52.28839,55.37961,59.68628
311.4215,22.15747,332.3364,1.219292,1.374626,57.61884,52.28952,55.3808,59.68628
310.2296,22.27765,328.5043,1.229324,1.364632,57.63318,52.30164,55.40366,58.37402
310.2296,22.10684,326.5686,1.224308,1.339569,57.61362,52.29437,55.38843,58.33282
309.1213,22.362,326.6315,1.184216,1.339569,57.62527,52.28613,55.39331,58.35724
307.119,22.48477,326.3245,1.199245,1.324539,57.63748,52.28824,55.38806,58.13141
305.7455,22.36063,325.3174,1.209278,1.344566,57.63718,52.30798,55.39453,57.92389
305.9271,21.97597,325.7686,1.209278,1.329536,57.63693,52.2756,55.3989,57.99866
306.167,21.59534,326.3672,1.209278,1.329536,57.64502,52.30045,55.4209,57.97272
306.2178,21.23996,325.5692,1.214275,1.340179,57.64862,52.30624,55.40585,57.97272
306.4068,20.87759,325.0656,1.194229,1.335182,57.66351,52.31131,55.42316,58.00629
306.167,20.86029,324.6765,1.209278,1.32606,57.66959,52.2814,55.42017,58.00629
304.9751,20.73892,325.3174,1.209888,1.324539,57.67569,52.31708,55.40948,58.07343
304.187,20.89095,325.3174,1.194229,1.349602,57.67264,52.30081,55.41763,58.03223
304.7352,21.28101,325.5692,1.224308,1.309509,57.67419,52.30743,55.41547,58.08258
305.9271,21.49255,325.5692,1.184216,1.329536,57.66147,52.32507,55.41245,58.00629
305.5866,21.61743,325.0656,1.219292,1.329536,57.67264,52.29892,55.3988,58.00629
305.6873,21.91293,325.5692,1.194229,1.329536,57.6803,52.31906,55.42688,58.00629
304.4954,22.16837,325.695,1.234322,1.334534,57.68097,52.30167,55.43033,57.99866
304.9751,22.04645,325.0249,1.234322,1.349602,57.69559,52.32739,55.4223,58.10699
305.9678,21.80435,325.9216,1.234322,1.349602,57.69083,52.32648,55.43918,58.05664
306.8865,22.17563,325.695,1.234322,1.329536,57.69543,52.30872,55.44034,57.93152
306.6466,22.42542,325.6106,1.194229,1.318893,57.68558,52.33212,55.44086,58.23212
305.6873,22.49753,325.5692,1.194229,1.329536,57.71436,52.32526,55.42743,58.37402
307.5987,22.92017,326.4198,1.214275,1.349583,57.69391,52.31808,55.45157,58.77914
306.4068,23.51652,328.4744,1.234322,1.369629,57.69162,52.31808,55.4281,59.08386
306.4068,23.86778,327.98,1.224308,1.354599,57.71021,52.32474,55.43881,59.21653
307.417,24.09323,329.2465,1.229324,1.394691,57.70294,52.33923,55.43918,59.47215
305.9271,24.4649,330.0705,1.234322,1.409721,57.69263,52.34027,55.42508,59.66121
306.9373,24.55704,331.5836,1.229324,1.369629,57.70499,52.34811,55.41116,59.84243
309.0305,24.18678,332.3364,1.259384,1.394691,57.71002,52.34619,55.44208,60.03723
309.4416,23.59192,335.4263,1.239338,1.389046,57.70703,52.336,55.4321,60.80831
307.8385,23.0961,333.0841,1.239338,1.384659,57.69916,52.35138,55.45596,60.78033
309.5786,22.84406,334.2688,1.229324,1.389694,57.70782,52.35886,55.44806,60.73804
311,23.09114,335.3424,1.229324,1.379662,57.68723,52.34036,55.44424,60.76355
309.9898,23.64227,334.5871,1.229324,1.389694,57.6846,52.34531,55.43781,60.4538
310.1816,23.9848,336.6678,1.229324,1.404724,57.68359,52.34988,55.42941,60.80737
311.6613,23.98315,336.4105,1.258482,1.394691,57.69501,52.34235,55.43063,60.51136
311.1817,23.38907,336.0367,1.229324,1.394691,57.70297,52.33466,55.44724,60.36224
311.1817,23.14261,336.1675,1.259384,1.429787,57.68353,52.32526,55.41663,60.61685
311.7889,23.02176,335.4568,1.24342,1.389694,57.68176,52.33887,55.41089,60.53342
312.6134,23.21344,335.5942,1.254349,1.389694,57.6828,52.32892,55.42856,60.4538
310.851,23.62329,335.8459,1.244354,1.389694,57.67334,52.32709,55.40012,60.44551
310.1351,24.30596,336.582,1.244354,1.394691,57.67996,52.33499,55.42722,60.51043
309.9898,24.36041,336.5936,1.254349,1.389694,57.66553,52.33551,55.42264,60.53772
311.2398,24.36473,336.4456,1.229324,1.394691,57.67328,52.33649,55.44547,60.81177
310.9419,24.55414,334.8389,1.259384,1.379662,57.67667,52.33432,55.43213,60.16235
309.0305,24.57574,334.8938,1.259384,1.379662,57.67993,52.33539,55.42355,60.31372
309.5683,24.33035,335.5942,1.259384,1.394691,57.67493,52.33176,55.43561,60.36224
310.7602,23.66961,333.6596,1.219292,1.390305,57.68323,52.33887,55.43704,60.67745
310.9419,23.16977,332.0847,1.214275,1.384659,57.66791,52.32852,55.41895,59.80225
309.7499,23.25397,330.9174,1.239338,1.364632,57.65521,52.31998,55.41937,59.35211
310.2296,23.28973,330.0781,1.211273,1.36898,57.672,52.32089,55.39676,59.1507
310.2805,23.12769,331.3942,1.199245,1.369629,57.65961,52.31308,55.42191,59.13391
309.4759,22.6433,330.9937,1.209278,1.374626,57.65784,52.32541,55.42288,59.09313
308.7906,22.29556,325.264,1.189232,1.334534,57.66272,52.31711,55.41003,57.49664
309.5101,22.16995,323.8144,1.194229,1.324539,57.66461,52.31534,55.41269,57.79724
309.3284,22.92753,323.8983,1.214275,1.329536,57.64627,52.29526,55.4198,57.85675
309.2703,23.95332,323.8144,1.199245,1.324539,57.67075,52.30307,55.41721,57.72247
309.5101,24.52878,324.0662,1.184216,1.324539,57.67334,52.28986,55.43008,57.70569
308.1292,25.0383,323.5626,1.189232,1.314507,57.66641,52.31055,55.42838,57.57294
308.1292,25.70348,323.5626,1.184216,1.329536,57.67233,52.31244,55.42374,57.64771
307.9469,26.0556,323.4961,1.184216,1.323891,57.67215,52.31995,55.43652,57.65533
307.7357,26.40314,324.3179,1.199245,1.335182,57.68323,52.30835,55.43323,57.60651
305.9271,26.71338,324.0662,1.178589,1.308861,57.65945,52.30869,55.42203,57.73163
307.1003,26.95953,324.1741,1.179199,1.319504,57.68591,52.32013,55.41467,57.60651
307.119,26.78345,323.761,1.204262,1.314507,57.69174,52.32098,55.41913,57.64771
306.4577,25.91436,322.8607,1.199245,1.314507,57.68051,52.31787,55.44293,57.36694
306.2178,25.1684,320.4346,1.178589,1.279411,57.69446,52.32541,55.40958,56.87866
306.2178,24.6051,320.4308,1.199245,1.309509,57.69962,52.32352,55.4278,56.82068
306.167,23.97931,320.3049,1.179199,1.289444,57.68121,52.31537,55.4386,56.82068
305.6873,23.35883,321.228,1.189232,1.299477,57.69806,52.30981,55.43207,56.84509
306.6466,22.84625,321.8079,1.194229,1.329536,57.70184,52.30511,55.44055,57.34711
306.6466,22.9213,321.2389,1.189232,1.319504,57.68854,52.3027,55.43481,57.23288
305.5056,23.30905,320.8084,1.184216,1.329536,57.69608,52.29416,55.43076,57.40509
305.4097,23.42908,321.2616,1.219292,1.324539,57.69886,52.30072,55.43121,57.45544
306.6466,23.03841,323.7076,1.179199,1.314507,57.70099,52.31271,55.42929,57.89206
307.3589,22.47931,321.6858,1.184216,1.313858,57.69139,52.29468,55.43723,57.47986
306.3487,22.37738,322.0596,1.199245,1.314507,57.70276,52.29617,55.43243,57.55615
306.3372,22.25537,321.0892,1.194229,1.314507,57.69739,52.29538,55.43805,57.47986
308.3182,22.12274,321.991,1.194229,1.309509,57.69547,52.29404,55.42282,57.83345
306.2178,22.41608,321.8079,1.204262,1.329536,57.68903,52.29544,55.43481,58.22449
306.2178,22.80014,323.4373,1.184216,1.319504,57.68268,52.30066,55.42654,58.27222
307.3589,23.05865,322.7615,1.194229,1.325858,57.6724,52.30356,55.41849,59.09555
307.5987,23.68942,327.3239,1.204262,1.359596,57.69281,52.29205,55.4187,59.27582
307.6569,23.94012,327.234,1.210115,1.344566,57.68727,52.29672,55.44366,59.24781
308.114,24.24149,329.5135,1.204252,1.354599,57.66919,52.29254,55.40009,59.72748
310.1715,24.36365,331.0242,1.234322,1.374016,57.69006,52.30203,55.41278,60.02808
310.2296,24.36801,330.0781,1.194229,1.364632,57.6866,52.2948,55.39752,59.65652
310.4695,24.49203,331.0242,1.234322,1.359596,57.67847,52.28943,55.39978,60.25391
309.5101,24.68719,331.0852,1.224308,1.364632,57.68137,52.2905,55.40692,59.80453
308.7906,24.79349,330.3299,1.209278,1.359596,57.67467,52.29153,55.39713,60.00366
310.2521,25.17419,331.4583,1.234322,1.399689,57.67237,52.29922,55.41174,60.50735
312.1919,25.30396,332.84,1.259384,1.374626,57.6601,52.29718,55.40207,60.51331
312.1919,25.10638,333.7555,1.232656,1.38799,57.66658,52.31561,55.40295,60.58553
311.1817,24.97775,335.8459,1.263771,1.414719,57.66074,52.31949,55.3942,61.06415
311.4797,24.72507,335.2165,1.219292,1.374626,57.65015,52.29819,55.40247,60.78224
311.4797,24.6973,333.0841,1.249371,1.374626,57.65015,52.29492,55.42596,60.51025
311.4215,25.10309,334.0912,1.209278,1.394691,57.65799,52.30206,55.3902,60.50415
311.7216,25.52324,336.5402,1.249371,1.374626,57.64919,52.28799,55.38177,61.08856
313.1927,25.5958,335.3928,1.234322,1.389694,57.65191,52.285,55.38541,60.66315
310.2296,25.57233,334.0302,1.229324,1.384659,57.64648,52.25684,55.36655,60.20355
310.2805,25.95255,335.0677,1.229324,1.389694,57.64086,52.27332,55.3779,60.47843
310.2296,26.01779,335.0906,1.224308,1.389694,57.62863,52.28088,55.36783,60.67963
310.2296,26.2915,334.0193,1.224308,1.394043,57.63062,52.27386,55.3754,60.30796
310.0406,25.91953,333.7135,1.223679,1.374626,57.61087,52.25909,55.3595,60.22949
311,25.67484,331.6073,1.214275,1.394043,57.61498,52.2475,55.36124,59.99233
311.4215,25.92673,332.8056,1.199245,1.374626,57.60867,52.27515,55.34433,60.12039
310.9419,25.67325,331.5811,1.199245,1.349602,57.59335,52.241,55.35013,59.66034
310.702,25.30148,330.2492,1.219292,1.349602,57.61154,52.24551,55.3497,59.4101
309.5683,24.6011,329.9522,1.194229,1.349602,57.61462,52.26822,55.34903,59.20105
309.9316,23.9455,328.7659,1.204262,1.344566,57.59915,52.22287,55.36111,59.1095
309.3284,23.69199,330.0781,1.189232,1.334534,57.60782,52.23553,55.35376,59.10034
307.308,23.55899,330.2765,1.188602,1.334534,57.60257,52.24622,55.34375,59.1095
306.3487,23.03415,330.058,1.204262,1.354599,57.59828,52.22449,55.36371,58.95691
306.8283,22.66251,324.6099,1.198635,1.324539,57.59094,52.23175,55.34821,57.57294
306.8865,22.54202,324.0395,1.174183,1.324539,57.60118,52.23099,55.34224,57.59735
305.9271,22.66336,324.0662,1.209278,1.324539,57.60006,52.22659,55.34473,57.59735
304.7352,22.58542,320.6825,1.169186,1.308861,57.59909,52.23334,55.33081,56.84509
304.7861,23.09525,318.7659,1.179199,1.289444,57.5903,52.23505,55.35556,56.82831
304.9325,23.55285,319.9369,1.194229,1.289444,57.58865,52.2366,55.3527,56.77795
308.3182,23.84125,319.0536,1.218662,1.294441,57.60553,52.24414,55.35297,56.82831
306.4068,24.0979,320.3049,1.199245,1.294441,57.58936,52.21594,55.34213,56.77795
305.4475,24.08731,319.809,1.184216,1.309509,57.57828,52.23358,55.35596,56.71997
306.4068,23.96475,319.809,1.224308,1.314507,57.59286,52.22781,55.36371,56.62079
308.0784,24.4946,319.0536,1.228695,1.314507,57.59805,52.241,55.35349,56.84509
306.3487,24.98297,319.252,1.188602,1.293831,57.60245,52.23444,55.36923,56.84509
306.4068,24.84219,320.3049,1.189232,1.333923,57.60519,52.25262,55.36374,57.05021
306.6466,24.90894,321.8079,1.209278,1.334775,57.6236,52.26993,55.38074,57.88116
307.0682,25.15482,322.3114,1.184216,1.344566,57.62347,52.28253,55.38428,58.25806
308.0784,25.52097,321.2585,1.204262,1.333923,57.62561,52.29459,55.392,57.78089
307.5733,25.26758,322.5021,1.204262,1.333923,57.62933,52.2934,55.39688,57.95593
308.0784,25.21808,323.6382,1.204262,1.344566,57.63367,52.29288,55.4017,58.11493
308.3182,25.58997,324.0662,1.214275,1.344566,57.64297,52.30237,55.39639,58.23212
309.2194,26.23386,325.297,1.199245,1.384659,57.62744,52.32089,55.40988,58.39894
310.2296,26.24377,322.8149,1.189232,1.369629,57.64209,52.33374,55.43274,58.44879
309.1945,25.61932,323.7076,1.203632,1.364632,57.6543,52.34918,55.42703,58.67462
308.7397,25.61692,323.6885,1.184826,1.360245,57.6463,52.38373,55.44255,58.64372
310.4113,25.49365,323.8144,1.203632,1.353951,57.66373,52.39899,55.44321,58.78296
309.2703,25.24057,324.0662,1.200687,1.384659,57.67563,52.41364,55.44496,58.82808
309.2703,25.16727,324.0662,1.229324,1.384659,57.68973,52.42676,55.47165,58.49915
309.2703,25.12152,325.5157,1.219292,1.364632,57.67276,52.41492,55.46564,59.52759
309.2194,24.8284,325.2117,1.222867,1.358986,57.70883,52.43613,55.47507,58.9362
309.5101,24.61746,325.9468,1.199245,1.379662,57.70932,52.4577,55.5023,58.93784
308.2601,25.14087,325.6411,1.204262,1.379662,57.71649,52.45493,55.5032,59.08748
309.2703,25.76529,325.737,1.204262,1.374626,57.70282,52.47031,55.49385,59.12628
309.2703,25.64063,325.5692,1.209278,1.369629,57.71082,52.47614,55.49011,58.97522
308.6463,25.73182,327.0721,1.189232,1.389694,57.71741,52.49872,55.53067,59.20359
308.1171,26.19983,327.0819,1.194859,1.389694,57.72244,52.52066,55.53171,59.17489
308.7906,25.94016,327.0721,1.218662,1.349602,57.73544,52.51303,55.54666,59.03473
309.1945,25.22251,327.0721,1.219082,1.389694,57.74237,52.53223,55.5462,59.37754
309.7499,24.54596,328.5141,1.215529,1.384659,57.72275,52.54376,55.53906,59.86519
309.9898,24.03473,328.755,1.214275,1.385307,57.72467,52.53644,55.56274,59.35516
309.9898,24.01874,327.9419,1.233711,1.389694,57.73685,52.52995,55.56873,59.65368
309.2703,24.27325,330.4539,1.233711,1.374016,57.73767,52.52708,55.56305,59.84192
309.9898,24.90876,331.7101,1.189842,1.38401,57.75327,52.54672,55.56396,59.88037
311.1817,25.38757,331.9454,1.234322,1.390305,57.74005,52.53773,55.56525,60.21004
311.1817,26.43896,332.0847,1.219921,1.389694,57.74435,52.51056,55.53735,60.36224
309.9898,26.81717,330.792,1.199245,1.389046,57.74295,52.5119,55.55008,60.03876
309.7499,26.87732,332.7789,1.239967,1.384659,57.73035,52.51495,55.53717,60.02808
310.4695,26.99899,332.1097,1.233711,1.389694,57.73886,52.51115,55.54099,59.96878
311.6613,26.87128,331.7958,1.224308,1.394691,57.70813,52.48188,55.53989,59.84235
312.141,26.97256,334.4345,1.209278,1.399689,57.7186,52.47739,55.52282,60.60878
311.1817,26.81473,331.7375,1.254349,1.389694,57.69971,52.46384,55.50632,59.73663
310.1715,26.57214,331.5277,1.213665,1.384659,57.69629,52.45029,55.51376,60.05402
310.6512,26.45062,331.0852,1.214275,1.384659,57.69284,52.45502,55.50226,59.79919
310.7249,26.18704,330.4378,1.209278,1.394691,57.6781,52.4381,55.47427,59.71233
310.702,26.09677,333.616,1.209278,1.389694,57.66269,52.42175,55.46476,60.13903
310.891,26.16766,332.8781,1.218662,1.389046,57.64917,52.40979,55.45471,60.20028
310.4113,26.8038,331.5811,1.219292,1.389694,57.64563,52.38318,55.45389,59.62677
309.9898,27.17426,329.9561,1.224308,1.389694,57.63596,52.35565,55.45059,60.0029
309.9898,27.13315,330.5817,1.233711,1.404076,57.62393,52.35092,55.41528,59.73663
311.1817,27.0065,330.4558,1.234322,1.399689,57.61154,52.34622,55.40692,59.67903
309.9898,26.48453,332.6385,1.234322,1.399689,57.60489,52.33121,55.39168,60.01984
308.4999,25.98257,334.0912,1.234322,1.404724,57.58044,52.32169,55.37552,60.01129
307.8385,25.96506,332.1686,1.244354,1.399689,57.58444,52.3045,55.39224,59.70306
308.3182,25.58734,330.8868,1.244354,1.394691,57.57541,52.30338,55.38321,59.49211
308.7397,25.21155,330.4558,1.204262,1.394691,57.54959,52.30496,55.34732,59.20105
308.0784,25.4682,329.7997,1.204262,1.394691,57.55606,52.26895,55.3613,59.23462
307.119,25.71619,329.6356,1.209278,1.354599,57.53812,52.27048,55.36731,59.13391
306.1088,25.59186,329.0242,1.204262,1.359596,57.53851,52.26269,55.33478,58.98438
306.6466,25.35007,329.2465,1.189232,1.349602,57.52792,52.24353,55.32971,58.83331
307.2478,25.33667,328.6743,1.189232,1.349602,57.51575,52.24471,55.32181,58.92639
305.9271,25.24761,329.0787,1.188602,1.360245,57.50726,52.2254,55.3197,58.72498
305.7247,25.75263,328.9413,1.184216,1.355247,57.50476,52.22622,55.31076,58.82568
304.7934,26.11002,328.1773,1.194229,1.349602,57.49164,52.2142,55.29724,58.72498
304.9169,26.23108,328.8269,1.213665,1.339569,57.48587,52.21893,55.28397,58.73413
306.6466,26.35187,328.3844,1.194229,1.359596,57.47586,52.2175,55.28503,58.65784
305.3769,26.45218,328.5395,1.189232,1.365242,57.47928,52.21136,55.29721,58.67462
306.1888,26.42743,327.9724,1.228695,1.350212,57.46121,52.2077,55.28909,58.57544
306.1171,26.81418,328.5032,1.191183,1.354599,57.46844,52.2053,55.27231,58.77533
306.167,27.66146,328.6362,1.189232,1.344566,57.45145,52.20319,55.27896,58.58307
305.9271,28.08853,329.303,1.204262,1.361629,57.45728,52.17328,55.2507,59.4313
306.6466,28.37347,329.4983,1.189232,1.345215,57.44363,52.16687,55.24713,59.19978
306.4068,28.47586,329.3304,1.214275,1.384659,57.4411,52.1496,55.23459,58.75092
304.9751,28.49872,330.1392,1.194229,1.344566,57.44373,52.15045,55.25446,59.35211
305.1568,28.18906,327.24,1.184216,1.370277,57.42194,52.15863,55.22559,58.65784
306.6466,28.27682,327.5757,1.219921,1.370277,57.41748,52.14505,55.20746,58.43353
307.8385,28.76767,328.001,1.213665,1.363983,57.41559,52.13013,55.21579,59.02557
307.5987,29.27841,327.7588,1.189232,1.344566,57.40814,52.14072,55.20752,58.78296
306.5885,29.8981,328.1403,1.209888,1.38031,57.40347,52.14359,55.20898,58.91953
308.558,30.64621,328.5751,1.198635,1.340179,57.4057,52.1442,55.20966,58.87604
309.2703,31.01978,328.9833,1.238708,1.374626,57.39764,52.13181,55.20471,59.00879
307.7804,31.65912,330.0781,1.194859,1.36898,57.40164,52.14175,55.19141,59.1507
308.6089,32.28882,328.9708,1.193619,1.385307,57.39139,52.13705,55.20105,59.43713
